날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2020-05-08,8391.92,8621.29,8379.63,8611.44,67583728,1435779412090,32243845494960
2020-05-11,8717.79,8737.57,8563.32,8645.88,66670742,1184355791230,32372936162665
2020-05-12,8693.74,8795.95,8606.38,8788.19,76129375,1972770053675,32910049584800
2020-05-13,8752.24,8952.02,8748.7,8934.62,92945982,1945629015012,33463109800720
2020-05-14,8925.79,9169.73,8908.7,9169.73,117841188,3875910482685,34343677939005
2020-05-15,9243.64,9346.64,9075.96,9178.33,158018748,3486220491415,34375878504100
2020-05-18,9230.55,9230.55,9005.78,9032.76,151954565,2045668011020,33830705903650
2020-05-19,9066.56,9066.56,8787.25,8904.03,62534728,1377888027465,33348539105590
2020-05-20,8948.83,9036.43,8937.17,9013.67,61743373,1069110862635,33759177405600
2020-05-21,9067.59,9074.1,8977.73,9059.43,49960224,922060117980,33931516183730
2020-05-22,9099.43,9154.08,8991.56,9067.39,145115674,2060139911455,33961531291755
2020-05-25,9108.16,9145.66,9023.5,9142.33,57323262,1145928741420,34242193963445
2020-05-26,9163.97,9246.33,9110.48,9240.72,62580252,1176822784445,34612822440830
2020-05-27,9250.61,9280.92,9158.15,9181.81,59146107,1309180747505,34398068799465
2020-05-28,9226.72,9241.32,8896.07,9087.84,64550334,1382751084490,34070955232130
2020-05-29,9076.22,9213.99,9042.39,9173.87,48187553,1304490300770,34393487386665
2020-06-01,9228.4,9665.2,9218.54,9664.34,58227801,2086737758840,36244396512895
2020-06-02,9636.15,9884.64,9586.68,9872.85,104238623,2575274092875,37029996032650
2020-06-03,9999.99,10085.89,9689.14,9748.74,84524025,2693941763900,36564514355450
2020-06-04,9850.91,9869.7,9703.6,9855.49,50048741,1544988051860,36965972284105
2020-06-05,9830.69,9991.6,9777.89,9981.55,103490702,1519659118795,37438804152495
2020-06-08,10012.28,10099.35,9970.47,10099.35,126548613,1846960354175,37885094050780
2020-06-09,10121.41,10238.31,9976.86,10235.68,103115504,2163963097040,38397863032175
2020-06-10,10262.06,10489.16,10227.75,10454.78,174572889,3382672778090,39220418233770
2020-06-11,10577.68,10682.44,10482.36,10584.65,166217043,3196951775090,39709686369390
2020-06-12,10191.46,10591.01,10191.46,10547.09,105136816,2177647648425,39568771082970
2020-06-15,10647.47,10714.59,9826.26,9851.21,131040056,2777396313770,36958433486170
2020-06-16,10172.62,10595.87,10143.51,10587.22,97999896,2591097481885,39720176785160
2020-06-17,10581.87,10659.83,10187.69,10470.66,117273565,2320472133285,39680946079385
2020-06-18,10575.94,10645.11,10459.28,10476.04,128304235,3002307022120,39708425690975
2020-06-19,10579.62,10579.62,10282.89,10376.68,81919755,1891985336365,39363581853980
2020-06-22,10449.46,10616.88,10404.45,10547.9,62582738,1888038123650,40013124190780
2020-06-23,10652.5,10694.38,10359.43,10543.13,59153102,1626408773880,40004584245640
2020-06-24,10607.19,10809.72,10601.84,10687.73,84446747,2007970178170,40551836389880
2020-06-25,10576.75,10701.67,10493.28,10522.73,65507127,1519594819460,39803547626605
2020-06-26,10609.05,10609.05,10297.23,10377.79,59521690,1361718256110,39276992321970
2020-06-29,10308.97,10365.41,10090.6,10104.46,46796017,1043081902980,38252363569185
2020-06-30,10207.39,10207.39,9868.3,10002.93,81293849,1321338835167,37724636069040
2020-07-01,10092.68,10092.68,9752.1,9778.09,84520098,1235572301420,37193286819955
2020-07-02,9855.44,10005.12,9844.94,9972.53,60204934,1009626393840,37947218990945
2020-07-03,10025.76,10296.47,9924.43,10294.66,96541682,3052580311015,39474546637755
2020-07-06,10329.2,10345.55,10272.85,10338.76,46332510,1427295844390,39643160284915
2020-07-07,10346.09,10556.27,10328.55,10483.85,57276415,1732985141215,40186182046075
2020-07-08,10615.75,10632.71,10526.84,10602.48,95382100,2930301046225,39176817406450
2020-07-09,10627.59,10680.04,10545.53,10599.95,44817889,1601570519950,39218599518215
2020-07-10,10646.69,10792.86,10645.26,10769.69,89039115,3748986808555,40076236598350
2020-07-13,10854.57,10947.42,10789.33,10947.42,95026867,2172614763835,40771347201575
2020-07-14,10888.44,11011.76,10888.44,10965.31,104383291,2365306869040,40899582140305
2020-07-15,10992.12,10992.12,10755.68,10823.99,66826682,1615953685775,40378356566095
2020-07-16,10815.94,10871.72,10690.85,10760.21,39152796,1243607164760,39922884815875
2020-07-17,10798.05,10938.82,10770.14,10894.26,40742950,1052737797398,40184763068675
2020-07-20,10942.39,10992.28,10856.71,10872.06,70968894,1648824699831,40255222216390
2020-07-21,10915.16,11243.42,10909.66,11156.59,120153699,2044808722580,41288058427325
2020-07-22,11183.01,11330.76,11015.59,11330.76,134114470,2619183772270,41994306019785
2020-07-23,11356.38,11819.5,11342.42,11738.96,206171058,4563473597570,43525244000880
2020-07-24,11746.3,12100.25,11746.3,11855.41,284842027,3983792981305,44094717691965
2020-07-27,11893.93,11970.92,11720.77,11739.72,112378951,2221878652130,43684807970225
2020-07-28,11828.34,11833.38,11669.45,11777.43,95095533,2197840899470,43861110313010
2020-07-29,11740.63,11890.95,11681.79,11813.52,70574194,2489158710785,44022235468055
2020-07-30,11881.92,11962.89,11765.9,11880.74,89117505,2987244459689,44314770281520
2020-07-31,11982.25,12087.2,11924.22,12061.14,104427750,2890612702065,46353428726255
2020-08-03,12181.2,12496.52,12048.58,12456.61,142776199,3257414592950,47896532735360
2020-08-04,12592.0,12683.13,12418.37,12641.89,175729016,4198586197565,48589573216720
2020-08-05,12620.93,12900.41,12614.2,12846.13,147302477,3149072511985,49650832287050
2020-08-06,12971.61,13197.72,12885.36,13197.37,149502000,3750143798615,51044933955690
2020-08-07,13328.85,13328.85,13004.73,13130.95,107248406,2923348450245,51074140809640
2020-08-10,13107.47,13346.95,13061.78,13281.85,101385488,2566786556830,51849290840120
2020-08-11,13182.03,13314.23,13096.3,13122.4,118804213,2277033292360,51224973898645
2020-08-12,13146.63,13146.63,12677.57,12768.97,124361088,3058813807565,49846605543950
2020-08-13,12842.72,12877.16,12576.63,12617.11,64004003,1843312340190,49261342760245
2020-08-14,12491.94,12503.94,11948.16,12037.98,71480328,2685260346745,46999602435170
2020-08-18,12173.66,12342.93,11874.95,11994.57,86507737,3408914797960,46863526128445
2020-08-19,12241.65,12400.69,12018.46,12175.35,87262965,3780518198205,47571731387920
2020-08-20,12223.55,12387.33,11749.33,12050.38,141128799,3672637916490,47083765359400
2020-08-21,12129.61,12129.61,11738.53,11890.44,116644478,2398894844885,46693863922595
2020-08-24,11972.49,12307.59,11817.33,12307.59,93232151,2137991254465,48330671795450
2020-08-25,12377.58,12706.84,12332.88,12702.46,134559909,3591948462935,49891580715445
2020-08-26,12779.43,12962.03,12665.17,12887.61,213783967,4871327021270,50643919517510
2020-08-27,12917.8,12976.02,12708.06,12826.08,124633685,3038117584145,50403223848570
2020-08-28,12882.24,13021.89,12767.96,12823.57,122947684,2632548615135,50392741009350
2020-08-31,12911.69,13062.35,12812.99,13014.3,114961824,3335471088030,51144291434105
2020-09-01,12954.85,13086.49,12939.18,13029.83,121549276,2442876022370,51211360569055
2020-09-02,13118.75,13145.35,12941.07,13142.66,110969297,2686051590625,51672049704290
2020-09-03,13177.15,13250.43,13129.66,13176.77,167780108,3485847193150,51727874774270
2020-09-04,12643.84,12948.77,12643.84,12936.72,120381939,2621199652305,50811524363205
2020-09-07,13005.84,13133.19,12911.88,13128.18,99307036,2373453704560,51573711456650
2020-09-08,13143.04,13456.96,13047.55,13121.11,133368621,4360430724565,51534938447160
2020-09-09,12981.55,13146.54,12929.41,12929.41,182197905,3403045783015,50790187723840
2020-09-10,13134.8,13214.77,12946.88,13214.77,105852691,2734824797895,51933777632235
2020-09-11,13126.72,13284.66,13063.22,13276.79,133810095,2564758527185,52188512742535
2020-09-14,13344.43,13344.43,13169.91,13195.5,64018104,1400343113320,51875066331655
2020-09-15,13290.3,13423.07,13254.37,13418.9,124934606,2732019749860,52757578871775
2020-09-16,13501.03,13686.81,13387.44,13469.79,69959386,2458381403145,52972804777490
2020-09-17,13526.1,13532.94,13249.43,13290.14,62937349,1654714005120,52276361738525
2020-09-18,13404.8,13433.94,13212.62,13394.26,73583064,2185508901270,52680839515965
2020-09-21,13420.57,13472.9,12981.44,13087.48,95664955,2052357671425,51515614610790
2020-09-22,13124.41,13124.41,12671.14,12779.58,67761036,1892252295710,50115691194340
2020-09-23,12944.4,12951.28,12384.56,12672.99,76355263,1903322119580,49746061098525
2020-09-24,12414.32,12526.23,12048.25,12062.86,71549586,1696414370485,47355220511470
2020-09-25,12213.88,12288.42,11905.21,12029.78,47730575,1157207390715,47226147130340
2020-09-28,12176.79,12469.76,12155.89,12459.33,48192267,1484715988485,48921259637295
2020-09-29,12564.75,12638.9,12460.07,12618.05,40634839,991267395280,49546369612365
2020-10-05,12739.27,12964.45,12686.77,12911.82,45588641,1262489983450,50707038076860
2020-10-06,12980.79,13089.47,12893.31,13007.37,42571734,1157503390140,51080637802660
2020-10-07,12946.31,13159.08,12943.14,13147.33,66312630,1481022443415,51637385431775
2020-10-08,13256.34,13378.02,13213.62,13307.89,74682600,2182886387840,52250166424605
2020-10-12,13385.34,13391.62,13153.55,13191.85,81651268,1694828759310,51087267345110
2020-10-13,13216.24,13216.24,12943.25,13018.86,54469574,1421793403325,50422780865040
2020-10-14,13021.23,13070.4,12856.11,12871.8,43843600,1140351973160,49866070186330
2020-10-15,12887.38,12887.38,12408.92,12601.05,59924643,1495876499175,48991870860265
2020-10-16,12665.88,12665.88,12286.74,12485.32,38704531,995845915700,48538708053630
2020-10-19,12549.86,12619.42,12312.52,12319.48,52494839,1084994119195,48041608348800
2020-10-20,12247.09,12377.61,11852.04,12197.63,76730695,1732008218185,47612322952275
2020-10-21,12208.98,12263.46,12072.32,12234.01,61255491,1208707422375,47797643348230
2020-10-22,12185.69,12220.69,11976.22,12007.33,62473031,1334414581510,46911801920510
2020-10-23,12106.04,12137.76,11921.68,12020.43,41472153,973174878895,46937225686585
2020-10-26,12041.06,12042.19,11407.72,11427.11,44745660,1197849546720,44626943447995
2020-10-27,11305.36,11804.21,11226.16,11547.42,55349069,1430160067945,45114188720365
2020-10-28,11590.83,11930.8,11590.83,11930.8,41544213,989900793825,46604277423815
2020-10-29,11755.96,12152.41,11755.96,12151.56,54594702,1116650348625,47477668386885
2020-10-30,12179.77,12179.77,11767.8,11769.26,63838767,1149854076420,45978777656685
2020-11-02,11824.48,11992.96,11716.55,11896.57,27870524,700301670440,46481435825625
2020-11-03,12013.12,12167.76,12001.16,12137.91,50403374,1359294087135,48065685902375
2020-11-04,12239.06,12287.7,12070.22,12233.32,52142578,1568123701140,48446024446520
2020-11-05,12381.49,12655.83,12352.83,12627.49,54045068,1888793240650,50007100251250
2020-11-06,12696.85,12712.54,12295.58,12355.84,80762949,2631630630690,48931463047515
2020-11-09,12479.93,12584.76,12452.3,12521.9,61117004,1405988885600,49589085828785
2020-11-10,12307.32,12307.32,12110.38,12174.54,85082206,1981867842485,48213462990830
2020-11-11,12190.91,12231.15,11940.43,12212.48,111434488,2769012019805,48364270641390
2020-11-12,12356.71,12378.15,12028.47,12121.53,97998356,2477069185435,47984708214365
2020-11-13,12063.18,12113.89,11796.78,12046.88,105801622,2697639987480,47689869805000
2020-11-16,12152.02,12187.08,12044.6,12117.02,76362693,1831468355405,47968007787010
2020-11-17,12053.67,12053.67,11817.72,11834.01,97111562,2993260237350,46904291863075
2020-11-18,11928.83,12150.7,11801.64,12131.58,74447756,2499121421525,48087142128815
2020-11-19,12153.69,12337.15,12071.48,12289.07,74303087,2227322649280,48705251613455
2020-11-20,12329.38,12432.06,12289.51,12409.1,73991527,2104630532705,49434701844125
2020-11-23,12473.63,12487.42,12385.47,12434.7,67483649,1913095715325,49533521593990
2020-11-24,12430.58,12434.93,12140.05,12151.89,66938489,2187303351005,48406615302920
2020-11-25,12171.91,12464.46,12089.74,12231.86,91169930,3927426690965,48718573817990
2020-11-26,12362.9,12616.61,12228.23,12592.38,65996900,3418611508055,50160058243050
2020-11-27,12631.2,12818.34,12631.2,12796.61,54154244,2040648740070,50973550143980
2020-11-30,12873.63,12905.06,12760.55,12815.44,74422417,1611675606785,51049240473085
2020-12-01,12844.62,12902.61,12783.04,12895.72,60947792,1541968475090,51363878246180
2020-12-02,12979.06,13061.58,12831.64,13011.63,85333534,1661500637595,51829982681305
2020-12-03,12981.8,13290.25,12905.86,13279.29,60703566,2297458282493,52898208392005
2020-12-04,13262.13,13508.34,13254.07,13496.08,92984737,2942760980680,53763364289745
2020-12-07,13502.55,13731.17,13406.66,13714.2,86853778,2901381526120,54633342854920
2020-12-08,13727.61,13810.19,13224.05,13240.03,118632521,2933828752280,52747880096100
2020-12-09,13258.39,13406.57,13118.79,13306.53,172993935,3191937335705,53013347681470
2020-12-10,13305.38,13515.11,13201.17,13512.25,71739431,2133085010060,53835999202840
2020-12-11,13519.83,13710.48,13475.78,13640.86,87220657,2464843704920,54344743177445
2020-12-14,13713.58,13989.27,13713.58,13886.79,77530041,2568872314225,55330098688875
2020-12-15,13955.77,14007.06,13685.89,13887.03,80640184,2990259380890,55346770204020
2020-12-16,13906.51,13982.58,13839.82,13868.11,74090490,2724067287705,55277132764260
2020-12-17,13868.69,13999.72,13797.69,13815.98,58881296,2025199116940,55069179148580
2020-12-18,13887.63,14000.81,13774.93,13997.8,121796938,2902628863885,55797080559225
2020-12-21,14008.13,14210.95,13967.35,14164.23,106923625,3472733209450,56453860800390
2020-12-22,14177.73,14286.94,13675.37,13704.22,176903960,3827875131964,54627425943010
2020-12-23,13752.33,13889.88,13365.12,13419.51,130696822,3534025712713,54403577481060
2020-12-24,13432.44,13611.61,13230.93,13444.61,56242095,1752345883203,54520108446320
2020-12-28,13468.66,13785.1,13405.58,13514.85,67484814,3098210651120,54814293352960
2020-12-29,13618.7,14045.17,13618.7,14045.17,72611156,2613000362135,56650440050170
2020-12-30,14035.12,14100.02,13948.05,14040.39,58800688,1953997917140,57028822636120
2021-01-04,14094.62,14094.62,13678.92,13923.54,67784688,2143205117900,56564225505550
2021-01-05,13902.58,14046.47,13746.23,14009.9,100646930,2657664846490,56914840185380
2021-01-06,14038.56,14144.39,13982.68,13997.81,134579957,2617388784770,56871475243470
2021-01-07,14015.21,14102.1,13795.54,13883.7,96395798,2493649287780,56402396005650
2021-01-08,13884.02,13931.43,13542.59,13707.45,80665384,2261470153732,55724279003665
2021-01-11,13684.79,13692.58,13078.24,13326.14,73969138,2232220830215,54274391384475
2021-01-12,13380.94,13445.58,13073.61,13318.27,51856930,1344934423040,54265334851510
2021-01-13,13332.47,13552.14,13284.76,13419.69,51822122,1707129171025,54759266956270
2021-01-14,13341.9,13396.31,13281.01,13395.94,45576376,1487622967068,54675812209185
2021-01-15,13429.83,13429.83,12992.01,13025.63,58212231,1838363067700,53172143497805
2021-01-18,13002.19,13102.72,12587.61,12673.21,48972232,1478283559160,51746033223380
2021-01-19,12668.06,12861.2,12354.97,12725.91,40340643,1315846282135,51966460749730
2021-01-20,12762.22,13062.65,12733.01,12955.54,47950685,1133497621655,52921407905015
2021-01-21,12989.91,13045.22,12759.48,12785.76,51987847,1658193853918,52228282366120
2021-01-22,12797.42,12838.41,12599.03,12770.13,88748288,1854851943496,52170764155950
2021-01-25,12777.32,13131.25,12743.84,13122.91,85916901,1619881488302,53613150234270
2021-01-26,13130.61,13333.28,12973.96,13003.34,85749676,1567904843220,53095379942430
2021-01-27,13053.55,13118.41,12848.2,12869.79,63853006,1252771218615,52544712991800
2021-01-28,12833.38,12833.38,12478.77,12517.21,47373270,1018377131265,51106953480470
2021-01-29,12539.7,12709.55,12090.59,12194.07,56750972,1349029642120,49796049724420
2021-02-01,12214.19,12646.76,12158.73,12621.85,65719331,1222884626515,51560881141660
2021-02-02,12634.41,12757.81,12529.55,12640.53,104639625,1663400823885,51640361011210
2021-02-03,12667.42,12713.31,12383.61,12514.85,55757167,1158158032890,51124783808170
2021-02-04,12525.16,12525.16,12323.97,12390.92,28872714,849413231920,50617679787600
2021-02-05,12395.4,12605.57,12393.28,12454.87,33163892,932908535080,50880911829280
2021-02-08,12455.16,12495.9,12303.62,12313.61,23931241,609607085290,50301268493880
2021-02-09,12272.5,12412.82,12207.31,12323.54,56944455,1031914637615,50445206305015
2021-02-10,12322.18,12426.49,12207.36,12406.64,80802826,1760428053450,50787163334015
2021-02-15,12431.45,12596.66,12404.52,12544.74,87384699,1987364970755,51352997896710
2021-02-16,12546.83,12564.86,12296.33,12301.78,103309547,2252346842625,50359249438710
2021-02-17,12302.02,12306.08,12150.14,12253.93,50075282,1128348870030,50190547991670
2021-02-18,12254.67,12340.64,12198.37,12198.37,45026249,1084818122455,49974896074395
2021-02-19,12171.32,12236.49,11867.96,12096.31,118080362,1685395140160,49555388777265
2021-02-22,12074.92,12183.01,11914.03,11925.34,51632264,1055687123745,48843476101210
2021-02-23,11917.13,11924.29,11484.45,11491.2,78844367,1888465361070,47064993940775
2021-02-24,11530.69,11731.63,11211.44,11211.44,58879916,1558465146120,45922468479650
2021-02-25,11266.95,11624.89,11266.95,11615.95,50587731,1696981859480,47603734295125
2021-02-26,11586.28,11586.28,11241.82,11394.74,92415072,1553262267055,46717115068425
2021-03-02,11424.07,11741.65,11424.07,11634.16,90531991,1606670080564,47482921275600
2021-03-03,11623.37,11701.91,11570.68,11641.45,68513851,1094965335265,47533681326000
2021-03-04,11624.06,11624.06,11353.02,11482.71,32380685,635395947310,46892344785575
2021-03-05,11424.26,11451.42,11265.96,11426.21,47797713,817702155120,46663627794930
2021-03-08,11445.85,11539.11,11129.36,11162.38,50495347,979388137600,45517200061685
2021-03-09,11152.03,11152.03,10828.29,11000.96,56822660,1025890479775,44863207616950
2021-03-10,11052.32,11172.13,10912.7,10923.73,42941279,781092254780,44552403378900
2021-03-11,10938.59,11049.73,10880.35,11049.73,83527164,1270175706540,45682408599455
2021-03-12,11045.87,11247.88,11045.87,11227.46,44764933,751683356750,46419627169075
2021-03-15,11235.33,11272.91,11188.95,11191.23,34745980,579666316985,46257087732445
2021-03-16,11195.38,11450.07,11195.38,11441.97,46643637,870709847565,47303372118945
2021-03-17,11445.83,11596.78,11436.87,11596.09,49968086,965735926098,47724620280510
2021-03-18,11605.95,11683.65,11554.02,11605.57,55526876,1007758352475,47779778770460
2021-03-19,11578.15,11672.01,11447.94,11634.91,61767238,1070154648870,47914548795980
2021-03-22,11643.87,11668.93,11517.88,11599.18,34814629,766763750940,47789971806005
2021-03-23,11612.41,11819.18,11612.41,11626.69,60505633,1424566379995,47891760069810
2021-03-24,11625.44,11662.21,11563.83,11623.78,28728098,627589798590,47887225306915
2021-03-25,11617.93,11624.1,11508.34,11558.99,42872236,916469102175,47615657804545
2021-03-26,11575.45,11649.85,11549.3,11616.97,56042233,958624073075,47947612116605
2021-03-29,11615.34,11709.09,11553.38,11566.47,55409774,1074104158590,47672166685070
2021-03-30,11571.92,11623.64,11541.03,11554.01,58039477,901608546960,47628713353850
2021-03-31,11552.96,11636.18,11531.18,11549.24,74933041,1401827176047,47673732844395
2021-04-01,11563.4,11663.28,11486.68,11636.16,54770902,949446669675,47994885295565
2021-04-02,11650.7,11683.36,11583.35,11646.03,36697405,694327788305,48042729974410
2021-04-05,11660.14,11674.51,11509.49,11535.07,29102061,586110409825,47780519904900
2021-04-06,11552.13,11575.13,11403.12,11431.47,50413562,738277213240,47349038862860
2021-04-07,11448.63,11572.79,11417.94,11526.04,51573726,820624137360,47963983473945
2021-04-08,11544.52,11927.01,11453.05,11896.67,57911137,1718843560150,49441075387285
2021-04-09,11902.24,12150.42,11902.24,12099.86,56685508,1214049141990,50290123695690
2021-04-12,12126.75,12421.68,12126.75,12421.65,77027786,1451975742740,51625955969010
2021-04-13,12428.78,12747.32,12428.78,12729.59,144332190,2745915067315,52907497821655
2021-04-14,12735.39,12797.3,12670.99,12670.99,61221554,1200556889775,52669307077880
2021-04-15,12679.93,12867.51,12578.99,12866.15,103235719,2692184489370,53486271324490
2021-04-16,12882.34,13222.5,12882.34,13184.87,140465876,3357306617305,55001116687135
2021-04-19,13192.44,13381.89,13192.44,13280.17,96944755,2310019954530,55465207085815
2021-04-20,13286.09,13382.26,13266.48,13366.34,82925304,2407706772315,55838406132135
2021-04-21,13386.6,13391.6,13187.66,13244.81,108514129,2720294075490,55333917649745
2021-04-22,13266.69,13415.98,13231.85,13233.82,134790823,3468557077990,55393857296875
2021-04-23,13228.29,13555.22,13228.29,13405.87,113809377,2752466725340,53370374784565
2021-04-26,13403.84,13435.06,13287.07,13376.55,118013949,2586454040430,53224590628190
2021-04-27,13373.12,13391.37,13116.06,13127.99,61501419,1424544136220,52352647148135
2021-04-28,13151.0,13218.15,12872.45,12932.93,97724075,2616953444225,51656700845655
2021-04-29,12933.95,12990.68,12730.72,12768.34,62379921,1697609126635,51069169997180
2021-04-30,12771.3,12833.12,12524.4,12594.4,64996358,2116681642055,50432634965995
2021-05-03,12576.74,12624.68,12146.54,12156.97,56245641,1493550712055,49457060949565
2021-05-04,12132.89,12160.35,11800.88,12087.14,58636278,1243860995180,49233801437470
2021-05-06,12092.41,12106.0,11921.56,12056.2,41730358,1000530279785,49141010701395
2021-05-07,12087.46,12293.47,12087.46,12204.83,41522963,1130572268325,49768390765580
2021-05-10,12228.58,12723.81,12228.58,12682.88,56766048,1901187606805,51772839151330
2021-05-11,12655.36,12655.36,12440.56,12503.79,55373401,1498390684605,51086949478380
2021-05-12,12492.07,12557.18,12292.67,12392.29,46642670,1456679250875,50618025063575
2021-05-13,12347.36,12426.45,12203.88,12243.07,53542850,1479939375700,50009942775320
2021-05-14,12251.22,12405.15,12230.67,12367.41,69230217,1109047292590,50327799507135
2021-05-17,12387.67,12548.87,12387.67,12398.28,59210804,1059205767125,50530977211160
2021-05-18,12407.82,12469.08,12344.9,12421.28,78082217,1780958119595,50613034426605
2021-05-20,12366.88,12366.88,12214.18,12251.76,39865291,881216980430,51975524855865
2021-05-21,12256.04,12332.83,12114.76,12114.76,39950743,787497430540,51396017962130
2021-05-24,12086.56,12086.56,11767.81,11767.81,31600620,790662962165,49926938349540
2021-05-25,11790.71,12013.03,11790.71,11986.26,31466799,720215849865,50854249910600
2021-05-26,11990.83,12057.29,11984.45,12018.71,55165908,950683744565,50991621864150
2021-05-27,12031.06,12134.78,11948.56,12116.29,35972806,773489426130,51406571095035
2021-05-28,12122.27,12225.34,12122.27,12146.13,24800082,570900875205,51536509259555
2021-05-31,12172.89,12225.53,12093.41,12153.24,25760738,556319557405,51559994331475
2021-06-01,12151.19,12174.84,12025.62,12075.28,23545078,537232764100,51224663527445
2021-06-02,12095.62,12110.01,11874.89,11904.16,27704390,638621719890,50494948706870
2021-06-03,11898.42,12043.84,11890.03,11987.94,34262102,622497103845,50857375380905
2021-06-04,11992.62,12032.34,11926.39,11999.39,25975184,609037502795,51046856190490
2021-06-07,12010.76,12042.01,11889.56,11905.08,31579910,591130028840,50646394015215
2021-06-08,11920.96,12046.83,11920.96,12009.04,42314385,961351875975,51092234755010
2021-06-09,12018.79,12048.29,11887.75,11891.13,35032638,915313445830,50589672019335
2021-06-10,11893.11,12201.66,11875.46,12093.4,69066666,1211221941245,51453443577935
2021-06-11,12122.74,12182.02,12072.25,12102.25,35075760,698268624740,51430251545870
2021-06-14,12149.06,12391.33,12120.81,12354.34,34774786,978268152500,52503142971410
2021-06-15,12358.4,12381.7,12204.45,12315.17,39444562,759401584890,52296437008215
2021-06-16,12320.95,12372.6,12272.25,12272.25,24312513,524006808515,52142623907165
2021-06-17,12300.93,12300.93,12174.43,12263.17,39362639,932998409995,52124412865785
2021-06-18,12267.74,12532.84,12267.74,12510.34,39666827,1018526916760,53179730076680
2021-06-21,12510.53,12762.74,12493.61,12723.88,53265192,1624629121090,54095485338685
2021-06-22,12728.2,12838.13,12667.14,12800.33,56811880,1475381162350,54419449963260
2021-06-23,12812.6,13334.93,12812.6,13131.98,112781387,3292172729980,55822909574625
2021-06-24,13154.24,13349.77,13038.49,13114.1,117153401,2966733940480,55749657084875
2021-06-25,13145.84,13221.29,12967.01,12989.38,86886357,1678590030545,55245173540580
2021-06-28,13015.36,13211.6,13015.36,13177.6,78188127,1906600020305,56055224140360
2021-06-29,13198.14,13262.31,13119.24,13167.04,61819393,1588573349100,56016607978505
2021-06-30,13210.76,13430.05,13205.57,13359.22,71237432,1818770021620,56839666959060
2021-07-01,13372.1,13658.39,13372.1,13658.39,99445398,1875540839000,58241977246760
2021-07-02,13670.94,13740.46,13648.04,13708.8,69493841,1697674663235,58457880223110
2021-07-05,13713.29,13878.71,13713.29,13828.98,100205189,2052177687870,58807743430290
2021-07-06,13812.75,13814.08,13571.81,13576.14,106673178,2231528676635,57706725285760
2021-07-07,13581.98,13809.95,13581.98,13776.15,99301797,2539175829200,58613012116940
2021-07-08,13794.66,13846.22,13519.2,13610.85,92895671,2722488476390,57910458242245
2021-07-09,13592.87,13631.13,13399.8,13499.67,132050477,3429626759495,57441289539970
2021-07-12,13510.92,13633.77,13486.78,13510.14,77981847,1582544984935,57489756204955
2021-07-13,13526.79,13558.96,13304.59,13351.33,57717770,1390688829080,56824821690280
2021-07-14,13363.15,13385.32,13272.28,13352.33,86857353,1704516246625,56835094402245
2021-07-15,13350.5,13434.89,13316.41,13404.79,65948153,1301470684225,57056087166790
2021-07-16,13386.53,13386.53,13224.88,13259.53,81162676,1374470145350,56437814606725
2021-07-19,13232.98,13305.89,13199.43,13207.69,121185624,1874892593640,56220380731200
2021-07-20,13202.55,13217.75,13097.3,13151.58,63586666,1188891497200,55992540275400
2021-07-21,13292.37,13316.61,13158.46,13176.11,101470403,1973093742470,56109545359375
2021-07-22,13186.51,13217.76,13088.9,13144.85,80598401,1551761375125,55982334001610
2021-07-23,13161.85,13393.99,13047.5,13068.53,81035803,2122214100965,55650951168300
2021-07-26,13106.34,13108.78,12832.32,12868.64,44381525,997384765435,54965466871135
2021-07-27,12878.32,12902.55,12797.08,12810.32,70342976,1156502059165,54717015142870
2021-07-28,12778.9,12846.88,12625.51,12682.1,46485711,845836397970,54170149462965
2021-07-29,12770.08,12932.24,12770.08,12911.43,101501537,1721820461165,55150601815200
2021-07-30,12920.17,12920.17,12709.15,12741.7,107176773,1538152866100,54425115229685
2021-08-02,12767.88,12989.27,12751.04,12989.27,48561940,1073821923355,55487860659140
2021-08-03,12990.77,13010.97,12913.19,13003.38,133385693,1891035208670,55548498666515
2021-08-04,13054.72,13143.86,13014.19,13136.92,51237850,996843447630,56117774774390
2021-08-05,13168.58,13358.97,13143.71,13277.88,69551417,1567378683555,56722690955870
2021-08-06,13301.29,13324.34,13202.59,13257.89,68117280,1092190057620,56695229737510
2021-08-09,13235.69,13235.69,12993.61,13010.45,70531514,2140483036055,57617193495280
2021-08-10,13047.97,13161.64,13011.23,13042.47,67220226,1755534891115,57758509058605
2021-08-11,13063.3,13378.83,13063.09,13311.81,74879263,2168855208055,58945429001305
2021-08-12,13425.83,13470.69,13320.57,13362.89,119697241,2088967838295,59164972130455
2021-08-13,13392.66,13394.41,13055.94,13268.31,64224504,1419109946285,58746747866035
2021-08-17,13261.09,13276.2,13016.42,13019.56,55776621,1656948812660,57642602508520
2021-08-18,12978.38,13097.78,12812.66,13041.85,54342614,1555313692125,57739857250205
2021-08-19,12947.6,13101.56,12704.26,12704.26,46480872,1208765018865,56207083073005
2021-08-20,12788.76,12833.78,12404.5,12474.81,56739925,1345629074380,55199711279425
2021-08-23,12627.46,12983.89,12537.17,12921.61,63257548,1949388231110,57180166963645
2021-08-24,12989.21,13152.46,12961.9,13097.8,107711119,2290690090105,57966239841445
2021-08-25,13091.09,13198.8,12920.22,13173.8,89239574,2469982860450,58866097358420
2021-08-26,13176.83,13225.13,12983.67,12995.99,53911251,1474605438800,58056198899705
